id,brand,year,engine_size,value
id_97324,vw,2015,1900,10300
id_72627,vw,2012,1500,4950
id_66531,vw,2009,1900,5700
id_52094,ford,2011,2200,3250
id_67038,ford,2008,1800,150
id_36269,ford,2011,2500,5150
id_88960,vw,2016,1900,13300
id_28480,vw,2012,1700,8000
id_99998,bmw,2015,1800,16950
id_26822,ford,2011,2000,1450
id_34422,vw,2016,1500,9600
id_30990,vw,2008,1700,6650
id_76373,vw,2012,3600,8050
id_89183,vw,2008,1700,3250
id_2671,ford,2015,3000,10300
id_75300,bmw,2011,4000,5950
id_15854,bmw,2017,3000,31700
id_6204,vw,2015,1700,9900
id_17102,bmw,2011,2300,10250
id_90407,bmw,2014,4000,24850
id_96414,ford,2009,2200,200
id_38776,vw,2014,1200,5500
id_23974,bmw,2014,2300,18050
id_30874,kia,2009,800,400
id_54573,ford,2014,1400,4300
id_97967,kia,2014,1000,5500
id_82839,bmw,2013,2500,11700
id_38410,bmw,2017,3500,24100
id_14232,kia,2016,800,5200
id_59423,vw,2008,2300,3550
id_5357,vw,2012,1500,2700
id_36380,vw,2015,1200,7550
id_27512,bmw,2016,4500,31600
id_28001,vw,2012,1900,7950
id_31745,ford,2014,1400,5200
id_6980,vw,2008,2300,1850
id_1610,kia,2016,1000,7750
id_51520,vw,2013,1500,8900
id_80345,vw,2011,1500,3550
id_49295,bmw,2013,3000,17650
id_94752,vw,2014,2300,10700
id_88340,ford,2017,1800,8400
id_82043,vw,2012,3600,13850
id_41998,bmw,2011,3500,9600
id_10209,bmw,2010,1800,9650
id_45823,ford,2015,3000,8650
id_32379,vw,2016,3600,17100
id_22555,bmw,2014,4000,19250
id_5139,ford,2008,3000,150
id_51737,vw,2017,1200,9250
id_57684,kia,2014,1400,6950
id_16648,ford,2009,2200,200
id_87423,ford,2014,2000,5500
id_55993,bmw,2013,2500,11800
id_72146,vw,2015,1500,9650
id_35381,kia,2017,1000,6500
id_42776,ford,2008,1800,150
id_3926,vw,2013,1500,10100
id_51701,vw,2011,1500,4100
id_25444,bmw,2010,2300,7050
id_8232,ford,2016,1800,8650
id_16398,vw,2017,2300,16150
id_97055,ford,2009,2000,150
id_83394,vw,2011,1900,6600
id_69614,ford,2016,1800,8750
id_96090,bmw,2009,3000,8250
id_10397,vw,2012,1200,6100
id_56833,vw,2011,1700,6300
id_32300,kia,2013,1100,3400
id_60643,kia,2014,1200,5650
id_35337,ford,2014,2500,7700
id_12788,bmw,2012,1800,8750
id_80659,ford,2011,2500,5900
id_33487,kia,2016,800,4850
id_47229,ford,2015,2500,8200
id_79549,vw,2014,2300,8450
id_75110,ford,2011,2000,1300
id_92493,vw,2013,2300,13300
id_17193,vw,2008,1200,2800
id_54617,ford,2011,2000,2450
id_99339,vw,2014,3600,14350
id_79213,bmw,2012,2500,10200
id_17441,kia,2012,1000,3300
id_32874,bmw,2016,4500,27000
id_66078,ford,2012,1600,2900
id_40489,ford,2010,1400,3750
id_6418,bmw,2015,3000,16400
id_67304,ford,2011,1400,1550
id_44682,ford,2017,2000,12550
id_61364,bmw,2009,3000,10200
id_8507,vw,2013,1200,1350
id_19341,kia,2017,1200,9150
id_28300,kia,2009,1100,1850
id_22789,ford,2017,2000,10400
id_20327,ford,2014,1600,5500
id_32567,ford,2013,1400,3150
id_33930,kia,2011,1000,3050
id_17534,kia,2008,1000,200
id_90841,kia,2008,1100,200
id_15213,vw,2015,1500,10250
id_69915,vw,2013,1700,9600
id_12719,vw,2011,3600,9900
id_72297,kia,2009,800,1100
id_88683,vw,2008,1500,4050
id_40200,ford,2012,3000,250
id_24355,vw,2009,2300,3450
id_92193,ford,2016,1400,6750
id_61546,ford,2015,1600,6250
id_3330,ferrari,2015,5700,59900
id_91505,kia,2013,800,2600
id_55642,kia,2008,800,250
id_68048,kia,2010,1200,2850
id_45862,kia,2014,1400,7650
id_91337,kia,2017,1200,8100
id_64730,kia,2016,1100,7400
id_78711,bmw,2009,2500,6350
id_20522,bmw,2015,4000,25150
id_18428,vw,2012,1500,7600
id_6727,bmw,2009,1800,2900
id_32882,ford,2014,2000,5600
id_36851,vw,2015,1500,9200
id_28960,bmw,2016,2500,18300
id_64653,bmw,2016,4000,25200
id_45542,ford,2011,2000,3050
id_933,bmw,2017,3000,23250
id_76489,ford,2016,2000,9650
id_80095,kia,2008,1000,250
id_85980,ford,2008,2000,150
id_92255,ford,2009,1600,200
id_42401,ford,2015,3000,10150
id_17648,ford,2010,3000,3350
id_28712,bmw,2013,4500,17500
id_67716,ford,2016,1800,6550
id_85081,ford,2014,1400,5550
id_24740,kia,2012,800,2900
id_24778,kia,2017,800,5150
id_60583,kia,2009,1400,1750
id_17230,bmw,2017,3500,31200
id_41261,kia,2012,1100,2900
id_99666,kia,2017,1400,9750
id_8221,vw,2009,1700,6300
id_17713,ford,2016,2200,10050
id_79122,ford,2010,1800,250
id_81248,vw,2009,1700,5450
id_33150,kia,2010,1200,1550
id_48182,kia,2014,1200,4900
id_89496,ford,2008,1800,150
id_89801,kia,2012,800,2100
id_6571,vw,2011,1700,7500
id_37302,ford,2008,1400,200
id_8509,ford,2010,2500,2800
id_41302,vw,2012,1200,4450
id_24036,vw,2015,1900,11000
id_26269,vw,2013,1900,7450
id_10179,vw,2014,2300,10400
id_70603,ford,2017,1600,8150
id_7529,ford,2017,1800,9400
id_61211,ford,2008,1100,200
id_20753,kia,2015,1000,5450
id_90531,ford,2015,2000,4000
id_88834,vw,2009,1500,4600
id_71792,bmw,2011,2500,12550
id_82582,vw,2016,1900,12100
id_96024,ferrari,2008,5000,77100
id_86041,kia,2011,800,600
id_88711,ford,2013,1100,2200
id_99770,vw,2017,1500,11700
id_52321,vw,2013,1500,6650
id_45151,ford,2010,1400,2600
id_20984,ford,2011,1600,2550
id_65496,vw,2015,1500,6900
id_19890,kia,2014,1100,4900
id_71773,vw,2011,1500,7750
id_40397,ford,2010,2000,800
id_16925,ford,2014,3000,6550
id_47511,vw,2017,2300,17750
id_52782,vw,2015,1700,10900
id_66925,ford,2013,1600,350
id_29635,kia,2008,1200,250
id_20073,bmw,2016,1800,13150
id_29850,bmw,2017,3500,24800
id_47709,ford,2014,2500,8500
id_64699,ford,2014,1100,3250
id_43513,vw,2014,1900,8000
id_74155,bmw,2013,4500,19250
id_55358,kia,2009,1200,1250
id_97729,ford,2011,1400,3750
id_35769,ford,2016,3000,10850
id_50070,ford,2009,3000,2950
id_37623,vw,2011,2300,4600
id_19336,ford,2016,1400,8650
id_97654,ford,2016,3000,10300
id_35922,ford,2016,1400,9350
id_29138,vw,2011,1900,5650
id_58543,vw,2015,1200,6350
id_53387,vw,2012,1900,5250
id_55551,ford,2012,2500,6050
id_1579,ford,2012,1800,2800
id_54359,bmw,2017,4000,32850
id_47358,vw,2017,1500,12650
id_63530,ford,2016,2500,9200
id_11830,vw,2015,1900,12200
id_46452,vw,2013,1200,7750
id_5128,ford,2012,2000,3450
id_81927,ford,2011,1600,2800
id_17717,vw,2015,1500,10350
id_20388,vw,2017,1500,11850
id_56446,ferrari,2010,6200,56700
id_76306,bmw,2017,4000,36050
id_94958,vw,2014,2300,10550
id_81077,vw,2012,1200,3750
id_7115,bmw,2010,1800,10400
id_9248,vw,2012,1900,6350
id_74701,vw,2012,1700,6300
id_40784,ford,2011,3000,5150
id_93834,bmw,2015,4000,26450
id_10836,ford,2015,2200,6850
id_81990,vw,2008,3600,1150
id_93962,ford,2017,2200,12500
id_40633,kia,2011,1100,3700
id_94519,vw,2014,1900,7550
id_94910,kia,2014,1000,4450
id_90819,vw,2012,1500,7150
id_60232,bmw,2015,2500,13550
id_94620,bmw,2014,2500,16950
id_48952,ford,2016,2500,10400
id_25065,ford,2010,2200,1700
id_95636,kia,2014,1100,5850
id_63900,bmw,2013,4500,21600
id_78125,bmw,2016,4500,27500
id_68835,ford,2015,2000,4200
id_48150,vw,2009,1700,5900
id_32830,vw,2008,3600,3600
id_63093,ford,2014,2500,7000
id_61840,vw,2011,3600,10600
id_64573,bmw,2016,2300,24400
id_19885,ford,2015,1600,7300
id_96660,kia,2013,1100,6000
id_27234,kia,2014,800,4100
id_33167,vw,2008,1200,850
id_33163,bmw,2008,4000,6500
id_59656,bmw,2015,4000,21100
id_66429,ford,2010,1400,1500
id_9252,vw,2008,2300,5450
id_25669,ford,2017,3000,15500
id_48523,bmw,2016,2500,18850
id_60938,ford,2013,2000,1500
id_41926,vw,2015,3600,15400
id_95136,ford,2011,3000,5250
id_4968,ford,2014,1100,3600
id_94320,vw,2009,3600,8400
id_2427,kia,2017,1200,8600
id_9203,kia,2011,1000,2250
id_54732,vw,2011,1700,6200
id_6778,vw,2016,3600,18400
id_46930,bmw,2010,3000,10650
id_43267,ford,2012,1800,3250
id_36083,vw,2014,1900,6550
id_5553,bmw,2016,3500,25800
id_91798,vw,2014,1200,9400
id_93892,bmw,2015,1800,12400
id_34007,kia,2010,1200,2400
id_36489,ford,2013,1800,1500
id_66038,ford,2009,1600,200
id_50262,ferrari,2017,6200,149350
id_49320,vw,2012,2300,6650
id_78576,vw,2014,1200,6300
id_82788,ford,2014,2500,7700
id_24070,vw,2015,1900,8400
id_63779,vw,2015,1200,8800
id_57476,ford,2014,2500,6700
id_49888,vw,2013,1200,7500
id_51527,vw,2017,3600,18500
id_95827,ford,2017,1100,9300
id_12578,ford,2014,1600,5850
id_59409,ford,2010,1800,2050
id_64291,bmw,2014,4500,22200
id_8140,ford,2014,2200,7150
id_42497,ford,2016,1600,8400
id_80111,ford,2016,2500,12500
id_59638,bmw,2017,3000,27300
id_42513,vw,2017,3600,15900
id_8307,ford,2012,1100,250
id_33311,vw,2017,2300,14950
id_67330,vw,2008,1500,950
id_70500,ford,2010,2000,3350
id_21269,ferrari,2010,5700,46950
id_22027,vw,2015,1200,7750
id_78964,ford,2016,1100,7400
id_22532,ford,2016,2000,10500
id_90710,ford,2015,2200,6100
id_9500,bmw,2017,3500,24200
id_79810,bmw,2014,4000,21300
id_97611,ford,2016,1400,7350
id_4718,ford,2017,2200,11300
id_2402,bmw,2017,2500,26450
id_85083,bmw,2013,3000,13350
id_89507,ford,2017,2500,9650
id_29490,vw,2015,2300,11150
id_34720,kia,2017,1000,8000
id_12213,kia,2017,1000,6300
id_63321,ford,2011,3000,4450
id_79743,bmw,2011,3000,11550
id_85285,vw,2014,3600,17500
id_61746,ford,2014,2000,4400
id_76240,vw,2015,1700,8150
id_15257,vw,2014,1200,6450
id_22364,bmw,2011,3000,15300
id_72252,ford,2016,2200,10150
id_19527,ford,2016,2500,11500
id_42055,ford,2017,1400,7300
id_64467,bmw,2017,4500,32400
id_93441,kia,2010,1000,2050
id_46610,vw,2011,2300,10100
id_17182,kia,2011,800,1100
id_36,ford,2015,3000,9600
id_42232,ford,2013,2200,5900
id_36626,ford,2017,3000,15800
id_47764,ford,2012,1600,3150
id_68817,ford,2010,1600,1300
id_1893,ford,2011,1100,3200
id_48091,kia,2008,1200,250
id_56951,ford,2013,1800,4650
id_30353,vw,2015,1900,7500
id_74244,vw,2009,1700,6400
id_35836,vw,2011,1500,9150
id_87455,vw,2012,1900,7650
id_77621,vw,2013,1900,5550
id_80411,ford,2010,3000,750
id_84930,vw,2009,1900,2400
id_21188,ford,2010,2000,2350
id_50359,bmw,2010,2300,10700
id_90934,ford,2016,1400,6950
id_70607,bmw,2015,2500,19200
id_6048,bmw,2008,2300,4600
id_37461,vw,2017,1900,14350
id_2331,bmw,2011,4500,9550
id_55060,kia,2010,1000,1650
id_24096,kia,2017,1000,9000
id_5846,vw,2014,1700,7200
id_93965,ford,2015,2000,4450
id_56812,kia,2011,1000,1350
id_72108,ford,2015,1400,5400
id_26930,vw,2008,3600,4700
id_42428,bmw,2017,2300,23650
id_63682,ford,2014,2500,6900
id_69634,ford,2008,1100,200
id_89808,bmw,2010,3000,600
id_97932,bmw,2009,1800,7350
id_26026,vw,2009,1700,4750
id_37631,ford,2013,3000,6550
id_1356,kia,2008,1200,250
id_20701,ford,2013,3000,5550
id_13947,ford,2012,1800,4900
id_67780,ford,2012,3000,6300
id_27452,ford,2014,1600,5800
id_72965,bmw,2010,3000,11350
id_84001,ford,2008,1800,200
id_64583,vw,2015,1200,10000
id_92838,bmw,2014,2500,18900
id_48736,ford,2013,2500,7450
id_80224,ford,2017,2000,11550
id_80998,kia,2013,1200,5000
id_61927,vw,2017,1500,14100
id_37273,bmw,2013,3000,15300
id_86990,bmw,2008,2300,6800
id_55013,ferrari,2012,5000,88000
id_33825,ford,2017,2000,11350
id_14299,vw,2017,1900,14150
id_70556,kia,2014,1200,2900
id_71754,bmw,2015,4500,27950
id_21485,vw,2015,3600,15000
id_76311,ford,2015,1400,6500
id_17451,vw,2015,1200,7350
id_22396,bmw,2013,4500,16600
id_40396,ford,2013,1800,4800
id_57743,vw,2008,2300,4550
id_48686,bmw,2011,1800,3150
id_80116,bmw,2017,3000,27200
id_58677,ford,2016,1100,5900
id_17011,ford,2008,1100,200
id_66112,bmw,2016,2300,18900
id_60152,vw,2011,1200,4850
id_58547,vw,2012,1700,850
id_11798,vw,2017,1900,13550
id_11426,bmw,2009,1800,7800
id_8856,vw,2015,3600,17050
id_76849,kia,2017,1400,9850
id_8579,ford,2014,1100,4600
id_56645,ford,2010,2000,2550
id_68695,ford,2010,3000,4100
id_2891,kia,2015,1200,6950
id_38228,ford,2015,3000,10050
id_18238,vw,2014,1700,5750
id_25836,ford,2012,1800,4250
id_94649,ford,2014,1600,5250
id_46994,ford,2010,1400,3250
id_35185,ford,2015,1400,7250
id_70395,vw,2017,1900,10800
id_6838,ford,2012,1600,3800
id_64931,kia,2008,800,250
id_98981,ford,2010,3000,4800
id_23799,ford,2016,3000,9700
id_48009,ford,2011,2000,4500
id_10369,bmw,2012,2500,10900
id_99665,ford,2015,1800,9800
id_3178,ford,2015,2000,4750
id_25429,bmw,2012,3000,8750
id_3084,vw,2015,1700,9850
id_54858,vw,2017,1200,11600
id_91305,vw,2015,1500,9650
id_81381,kia,2010,1100,2700
id_86626,vw,2014,3600,12450
id_84131,ford,2008,1100,200
id_23005,vw,2008,2300,5550
id_65615,bmw,2017,1800,18250
id_10676,vw,2017,3600,15950
id_64889,ford,2010,2200,2650
id_50274,bmw,2016,4000,27300
id_99675,ford,2012,1400,3200
id_90179,vw,2008,1900,2650
id_74800,ford,2017,2200,11000
id_29508,kia,2010,1000,1000
id_23519,vw,2012,3600,14200
id_48902,vw,2009,1500,4150
id_6213,kia,2017,1000,8300
id_21139,kia,2011,1000,2200
id_47108,ford,2010,3000,2250
id_99975,kia,2016,1000,6700
id_17820,vw,2016,2300,12050
id_8050,bmw,2014,3000,18400
id_48002,ford,2016,1100,5700
id_35847,kia,2010,1400,1700
id_69666,ford,2013,1600,5400
id_72601,ferrari,2012,5700,33000
id_58117,vw,2008,1700,2050
id_85145,bmw,2012,3500,11550
id_57087,vw,2009,1200,5950
id_16053,bmw,2008,3500,9600
id_67395,kia,2013,1100,3300
id_71641,vw,2012,1900,9050
id_92346,ford,2017,1600,7000
id_57010,vw,2014,1500,9200
id_50447,kia,2014,1000,3950
id_74184,ford,2009,1600,200
id_4909,kia,2008,1100,250
id_66497,ford,2017,2500,11250
id_88197,vw,2015,1500,9650
id_89033,ford,2012,1100,250
id_40409,ford,2012,1800,2450
id_62310,vw,2013,1900,7300
id_88155,ford,2014,1400,4500
id_19911,bmw,2012,2500,12350
id_51680,ford,2016,2500,9750
id_31730,ford,2009,1800,200
id_46327,ferrari,2010,5700,28900
id_4821,ford,2016,3000,13000
id_10632,ferrari,2010,5700,17700
id_98032,kia,2011,1400,4600
id_99773,vw,2011,2300,7850
id_42555,ford,2012,1800,2450
id_406,ford,2014,2500,7200
id_71717,vw,2015,3600,17300
id_80294,ford,2010,1400,550
id_70624,ford,2010,1600,2350
id_9785,vw,2016,1900,12700
id_84015,bmw,2009,3500,11100
id_53906,vw,2015,2300,13100
id_63246,kia,2013,800,2200
id_73294,ford,2014,2000,4800
id_90833,vw,2012,2300,9500
id_33033,ford,2013,1400,3200
id_57880,bmw,2008,1800,7800
id_66993,ford,2008,1100,200
id_14147,kia,2013,1000,3400
id_54326,vw,2011,2300,7350
id_29400,vw,2017,1700,12400
id_3432,ford,2014,1100,5250
id_21879,bmw,2015,3000,19500
id_10741,ford,2012,1600,4350
id_5969,bmw,2008,2300,6750
id_89039,ford,2017,2500,11500
id_55785,bmw,2016,4500,30850
id_26005,bmw,2010,4500,14150
id_75178,vw,2014,1200,7600
id_4658,bmw,2012,2300,3650
id_10259,vw,2016,2300,11150
id_18466,bmw,2010,2300,10300
id_17058,vw,2016,3600,15800
id_88972,kia,2017,1200,9150
id_18669,ford,2016,1800,8200
id_11770,vw,2009,2300,1600
id_60215,bmw,2008,2500,7450
id_25826,vw,2017,1500,11150
id_58776,ford,2012,1600,250
id_92380,ford,2010,1800,3750
id_5619,vw,2015,1700,10800
id_31705,ford,2014,1400,1400
id_97366,ford,2010,1100,350
id_82008,vw,2013,2300,8250
id_8795,vw,2017,3600,16750
id_54105,bmw,2014,3500,23700
id_490,vw,2014,1700,6050
id_89416,ford,2014,1400,1700
id_57660,ford,2012,1600,3900
id_77346,ford,2010,2500,1100
id_63224,ford,2012,1600,2800
id_28558,vw,2012,1900,7000
id_99964,ford,2010,2500,3550
id_47485,ford,2015,3000,10350
id_303,bmw,2011,2500,9000
id_94079,vw,2016,1500,10450
id_77906,vw,2011,2300,8100
id_98185,bmw,2015,2300,20550
id_18423,kia,2014,800,3150
id_13594,ford,2016,1800,6650
id_89122,kia,2012,800,2350
id_79220,ford,2017,2200,12650
id_65468,ford,2008,1600,200
id_90435,ford,2017,1600,7800
id_25927,ford,2016,1600,8300
id_93362,kia,2015,1400,9800
id_12395,bmw,2014,3000,18600
id_58771,kia,2014,1200,6500
id_46125,ford,2011,2200,5150
id_38020,vw,2012,1200,5550
id_74400,bmw,2010,4500,16300
id_91469,vw,2015,1500,8200
id_57692,kia,2011,1200,3600
id_61623,ford,2015,1400,5350
id_85863,ford,2016,2000,9950
id_79804,vw,2013,1500,7350
id_94304,ford,2016,3000,12400
id_27130,ford,2010,2000,1400
id_36608,vw,2011,1700,5400
id_55925,ford,2009,2500,200
id_16124,bmw,2011,3500,10800
id_71995,ford,2011,1400,2200
id_51643,ford,2014,1400,5150
id_25309,ford,2009,1800,200
id_33499,ford,2017,1600,9350
id_89986,ford,2017,2200,12050
id_16931,vw,2008,2300,2400
id_85923,bmw,2012,2300,5700
id_84398,kia,2010,1400,1100
id_42456,bmw,2016,2300,13700
id_72486,bmw,2013,1800,13350
id_66955,ford,2012,1800,3600
id_13318,kia,2012,1100,4550
id_47665,ford,2016,2000,11150
id_38247,bmw,2009,3500,9000
id_21631,kia,2015,1100,5900
id_85751,vw,2016,1500,9400
id_80830,bmw,2013,2500,12250
id_28806,vw,2015,1200,8600
id_25297,ford,2017,1400,9400
id_3310,ford,2013,1400,2700
id_36487,vw,2015,1200,7750
id_79225,vw,2017,2300,14150
id_89959,bmw,2016,4500,31900
id_2071,vw,2014,3600,16250
id_23129,vw,2012,3600,12950
id_4365,vw,2015,3600,19000
id_41560,vw,2012,1900,6500
id_24819,ford,2015,2500,5900
id_48107,ford,2014,3000,7400
id_69410,ford,2008,2000,200
id_61576,vw,2017,1200,11850
id_73128,ford,2011,1800,1800
id_19789,bmw,2011,2500,12350
id_39919,vw,2016,3600,17850
id_21104,ford,2014,1800,6700
id_10291,bmw,2008,2500,5050
id_44480,kia,2013,800,3100
id_41525,ford,2016,3000,11800
id_41858,bmw,2010,4500,10100
id_97301,vw,2009,1700,5600
id_93335,bmw,2009,2500,7450
id_99153,vw,2008,1900,3550
id_95803,bmw,2014,4500,18550
id_12221,ford,2015,3000,8350
id_46913,bmw,2013,1800,12850
id_42339,ford,2009,3000,200
id_39009,ford,2011,3000,500
id_52365,bmw,2012,2300,11650
id_27104,vw,2009,1500,2900
id_13964,ford,2017,2000,8550
id_66649,ford,2013,3000,7500
id_62309,ford,2008,1800,200
id_96057,bmw,2009,3500,10350
id_32677,ford,2015,2200,6750
id_85727,vw,2013,1500,8350
id_27423,vw,2013,1200,3300
id_56002,ford,2013,3000,3150
id_48957,ford,2010,2200,3000
id_37269,bmw,2009,2500,8750
id_45238,bmw,2009,3500,7300
id_82840,vw,2015,3600,12700
id_25459,vw,2014,1200,7600
id_39007,ferrari,2013,5000,29200
id_92806,vw,2016,3600,15900
id_97862,vw,2017,1700,11950
id_95748,vw,2016,1500,9700
id_6841,ford,2013,2200,350
id_41065,ford,2011,2200,4050
id_22806,ford,2016,2200,9400
id_56318,ford,2011,3000,4650
id_72544,vw,2012,3600,9300
id_71149,kia,2009,1400,1550
id_1766,vw,2012,1200,4600
id_96186,kia,2010,1100,2850
id_30911,vw,2016,1700,10900
id_10559,ford,2014,1600,5550
id_8280,vw,2009,1700,3400
id_9022,bmw,2017,3500,28200
id_96805,kia,2012,800,1950
id_14088,kia,2013,1100,4250
id_48826,ford,2017,3000,14900
id_61115,ford,2017,1800,10500
id_53674,kia,2009,1000,1800
id_57222,bmw,2011,2500,12150
id_97562,bmw,2008,2500,5900
id_85129,vw,2013,2300,6450
id_34391,ford,2015,1600,5150
id_90000,vw,2015,1200,9050
id_66948,bmw,2012,4000,14500
id_82202,ford,2012,1600,4650
id_46278,vw,2017,3600,17100
id_42,bmw,2012,3000,13600
id_45008,ford,2011,1800,1450
id_95027,kia,2011,1400,6250
id_37726,bmw,2009,2500,6050
id_19876,ford,2013,1800,3050
id_4045,ford,2017,1100,7050
id_58274,vw,2009,1500,150
id_1060,ford,2016,1100,6300
id_32464,kia,2011,800,2900
id_74067,bmw,2017,3000,25450
id_48224,ford,2011,1800,1150
id_87705,vw,2013,1200,5900
id_43975,kia,2014,800,3700
id_34698,ford,2009,1100,250
id_18656,bmw,2014,4000,19650
id_41866,ford,2017,1100,8450
id_55257,ford,2011,1600,250
id_7046,ford,2009,2500,3400
id_40700,ford,2016,2000,9400
id_75877,vw,2013,3600,8050
id_34540,vw,2017,1500,10300
id_48960,ford,2012,2500,5150
id_54429,ford,2016,3000,12000
id_51197,ford,2011,2000,1900
id_53451,ford,2011,3000,1900
id_93621,vw,2012,2300,9250
id_47057,bmw,2014,1800,7350
id_90272,vw,2009,2300,4750
id_58388,vw,2009,3600,4400
id_76721,ford,2016,2200,10100
id_66113,vw,2013,3600,14150
id_91971,vw,2016,1700,10250
id_40507,ferrari,2008,4500,95250
id_44406,vw,2017,3600,16550
id_64741,vw,2009,1700,3700
id_11411,kia,2011,1400,4250
id_57485,bmw,2015,3500,17500
id_7643,bmw,2014,4500,25950
id_46872,bmw,2009,3500,10150
id_92840,vw,2012,1900,6150
id_13060,ford,2014,1600,7800
id_22498,vw,2014,3600,13400
id_56167,ford,2016,2000,8250
id_19151,bmw,2017,3500,33500
id_2401,ford,2014,1600,4350
id_60777,kia,2011,1200,2950
id_80198,ford,2010,1600,2100
id_13967,bmw,2016,4500,31850
id_23946,kia,2012,800,600
id_5372,bmw,2017,2300,22500
id_73268,bmw,2016,2500,15900
id_9182,bmw,2012,3500,16750
id_70865,bmw,2008,1800,7300
id_9887,kia,2010,800,500
id_98823,ferrari,2013,4500,65750
id_75504,ferrari,2014,4500,53500
id_83346,vw,2011,3600,5650
id_16756,ford,2015,1100,5800
id_49788,ford,2017,3000,14750
id_72902,ford,2013,1600,5550
id_89925,ford,2012,3000,4100
id_8521,vw,2014,1900,9750
id_38726,vw,2016,1900,11650
id_78174,ford,2013,1400,3350
id_94303,ford,2013,1600,3150
id_836,bmw,2017,4000,31300
id_6859,ford,2011,2000,4000
id_10275,ferrari,2011,5700,17750
id_15214,ford,2016,2500,10500
id_25382,ford,2013,3000,8500
id_894,vw,2013,2300,9300
id_14551,ford,2015,1800,10250
id_68159,kia,2010,1100,3400
id_91175,ferrari,2008,3600,71050
id_89023,vw,2009,1500,3750
id_54150,ford,2014,2000,7200
id_82024,kia,2017,1000,7150
id_57202,ford,2009,1800,3200
id_77060,ford,2012,2000,4100
id_83474,kia,2009,1400,700
id_54340,vw,2008,1900,7000
id_47994,ford,2015,1400,5400
id_76260,ford,2017,2500,9550
id_83443,ford,2010,1100,600
id_15099,ford,2013,1600,350
id_70101,ford,2013,2200,5550
id_52920,kia,2016,1100,6100
id_16539,bmw,2017,1800,21350
id_12880,vw,2010,1200,200
id_36675,vw,2014,1700,8800
id_28975,bmw,2013,4500,15950
id_69986,vw,2009,1500,4250
id_86873,bmw,2016,2300,19900
id_77287,ford,2014,1100,3950
id_16108,ford,2010,2500,3250
id_45769,bmw,2011,4000,8600
id_60372,vw,2015,3600,16900
id_60042,bmw,2015,2500,20900
id_58714,bmw,2009,3000,11900
id_11,vw,2009,1700,5500
id_6140,bmw,2009,4000,7450
id_82260,vw,2013,1700,8150
id_80785,ford,2015,1400,7150
id_6336,vw,2015,2300,11350
id_6307,ford,2008,2000,200
id_62019,bmw,2008,4500,7900
id_6883,vw,2011,1200,4150
id_57982,vw,2017,1700,13950
id_81746,ford,2014,3000,6950
id_53470,ford,2014,1600,4250
id_12407,ford,2017,1400,6750
id_11672,bmw,2012,4000,17350
id_42547,ford,2010,1600,2300
id_69982,ford,2017,2200,12600
id_58757,vw,2009,1200,3650
id_88906,bmw,2009,3500,7450
id_95525,vw,2008,1200,2000
id_81161,vw,2008,2300,4200
id_35293,vw,2017,1900,11850
id_10733,bmw,2014,1800,14350
id_57274,ford,2012,3000,5200
id_57881,kia,2008,800,300
id_56152,vw,2011,2300,6550
id_42909,bmw,2014,4500,17100
id_91979,kia,2017,1000,5800
id_59192,vw,2017,1200,9100
id_44383,bmw,2015,3500,25300
id_30132,kia,2011,800,1300
id_98499,bmw,2017,3500,28700
id_38614,vw,2017,1900,12650
id_5650,ford,2016,1800,7850
id_99280,vw,2017,3600,18700
id_40621,ford,2015,2500,7250
id_28522,bmw,2016,2300,20200
id_34087,ford,2011,3000,4200
id_89153,ford,2009,2200,2600
id_59236,bmw,2008,4500,10850
id_6853,ford,2011,2200,2100
id_98399,vw,2014,1200,7900
id_86412,ford,2015,2500,9450
id_7654,vw,2014,1500,6750
id_57235,kia,2013,1200,3600
id_6426,vw,2010,1200,300
id_13160,ford,2015,3000,11050
id_54674,vw,2014,1500,6950
id_18240,vw,2013,1700,6350
id_42845,ford,2011,1100,3800
id_22517,ford,2011,3000,1400
id_68348,bmw,2009,3000,12000
